elapsed time [min],battery [Wh],task [times],P short,P charg,B short,B charg,C short,C charg,short total cons [wh],charg total cons [wh]
144,68.97,278,7.7,6.1,67.9,99.1,9,16,1,1.85
144.3,68.32,279,7.7,6.1,67.3,99.1,9,16,1,1.85
144.7,67.72,280,7.7,6.2,66.7,99.1,9,16,1,1.85
145,67.12,281,7.4,6.1,66.1,99.1,9,16,1,1.85
145.4,66.47,282,7.4,6.1,65.5,99.1,9,16,1,1.85
145.7,65.87,283,7.3,6.1,64.9,99.1,9,16,1,1.85
146.1,65.22,284,7.2,6.1,64.2,99.1,9,16,1,1.85
146.5,64.61,285,7.2,6.1,63.6,99.1,9,16,1,1.85
146.8,63.96,286,7.2,6.1,63.0,99.1,9,16,1,1.85
147.2,63.36,287,7.0,6.1,62.4,99.1,9,16,1,1.85
147.6,62.71,288,7.0,6.1,61.7,99.1,9,16,1,1.85
147.9,62.11,289,6.9,6.1,61.1,99.1,9,16,1,1.85
148.3,61.51,290,6.9,6.1,60.5,99.1,9,16,1,1.85
148.6,60.86,291,6.7,6.1,59.9,99.1,9,16,1,1.85
149,60.26,292,6.7,6.1,59.3,99.1,9,16,1,1.85
149.4,59.61,293,6.6,6.1,58.6,99.1,9,16,1,1.85
149.7,59.01,294,6.6,6.1,58.0,99.1,9,16,1,1.85
150.1,58.36,295,6.5,6.1,57.4,99.1,9,16,1,1.85
150.5,57.76,296,6.4,6.1,56.7,99.1,9,16,1,1.85
150.8,57.11,297,6.4,6.1,56.1,99.1,9,16,1,1.85
151.2,56.51,298,6.3,6.2,55.5,99.1,9,16,1,1.85
151.5,55.86,299,6.2,6.1,54.9,99.1,9,16,1,1.85
151.9,55.26,300,6.2,6.1,54.3,99.1,9,16,1,1.85
152.3,54.6,301,6.2,6.2,53.6,99.1,9,16,1,1.85
152.6,54,302,6.0,6.1,53.0,99.1,9,16,1,1.85
153,53.35,303,6.0,6.1,52.4,99.1,9,16,1,1.85
153.3,52.75,304,5.9,6.1,51.8,99.1,9,16,1,1.85
168.2,99.45,305,11.2,6.1,98.5,99.1,9,16,1,1.85
168.5,98.8,306,11.1,6.1,97.8,99.1,9,16,1,1.85
168.9,98.2,307,10.9,6.1,97.2,99.1,9,16,1,1.85
169.3,97.6,308,11.0,6.1,96.6,99.1,9,16,1,1.85
169.6,96.95,309,10.8,6.1,96.0,99.1,9,16,1,1.85
170,96.35,310,10.8,6.1,95.4,99.1,9,16,1,1.85
170.3,95.75,311,10.8,6.1,94.7,99.1,9,16,1,1.85
170.7,95.05,312,10.9,6.3,94.1,99.1,9,16,1,1.8
171.1,94.44,313,10.6,6.1,93.4,99.1,9,16,1,1.85
171.4,93.84,314,10.4,6.1,92.8,99.1,9,16,1,1.85
171.8,93.19,315,10.5,6.1,92.2,99.1,9,16,1,1.85
172.2,92.54,316,10.5,6.2,91.5,99.1,9,16,1,1.8
172.5,91.89,317,10.3,6.1,90.9,99.1,9,16,1,1.85
172.9,91.29,318,10.1,6.1,90.3,99.1,9,16,1,1.85
173.3,90.69,319,10.2,6.1,89.6,99.1,9,16,1,1.85
173.6,90.04,320,10.1,6.1,89.0,99.1,9,16,1,1.85
174,89.39,321,10.3,6.3,88.4,99.1,9,16,1,1.8
174.4,88.79,322,10.0,6.1,87.8,99.1,9,16,1,1.85
174.7,88.14,323,9.8,6.1,87.1,99.1,9,16,1,1.85
175.1,87.54,324,9.8,6.1,86.5,99.1,9,16,1,1.85
175.5,86.89,325,9.7,6.1,85.9,99.1,9,16,1,1.85
175.8,86.29,326,9.7,6.1,85.3,99.1,9,16,1,1.85
176.2,85.69,327,9.5,6.1,84.6,99.1,9,16,1,1.85
176.5,85.04,328,9.6,6.1,84.0,99.1,9,16,1,1.85
176.9,84.43,329,9.4,6.1,83.4,99.1,9,16,1,1.85
177.3,83.78,330,9.3,6.1,82.8,99.1,9,16,1,1.85
177.6,83.18,331,9.3,6.1,82.2,99.1,9,16,1,1.85
178,82.53,332,9.3,6.1,81.5,99.1,9,16,1,1.85
178.3,81.93,333,9.1,6.1,80.9,99.1,9,16,1,1.85
178.7,81.28,334,9.0,6.1,80.3,99.1,9,16,1,1.85
179.1,80.68,335,9.1,6.1,79.7,99.1,9,16,1,1.85
179.4,80.03,336,9.0,6.1,79.0,99.1,9,16,1,1.85
179.8,79.43,337,8.9,6.1,78.4,99.1,9,16,1,1.85
180.1,78.78,338,8.8,6.1,77.8,99.1,9,16,1,1.85
180.5,78.18,339,8.7,6.1,77.2,99.1,9,16,1,1.85
180.9,77.58,340,8.7,6.1,76.5,99.1,9,16,1,1.85
181.2,76.93,341,8.6,6.1,75.9,99.1,9,16,1,1.85
181.6,76.33,342,8.6,6.1,75.3,99.1,9,16,1,1.85
181.9,75.68,343,8.4,6.1,74.7,99.1,9,16,1,1.85
182.3,75.08,344,8.4,6.1,74.1,99.1,9,16,1,1.85
182.7,74.42,345,8.3,6.1,73.4,99.1,9,16,1,1.85
183.4,73.17,347,8.1,6.1,72.2,99.1,9,16,1,1.85
183.8,72.57,348,8.2,6.2,71.6,99.1,9,16,1,1.85
184.1,71.92,349,8.0,6.1,70.9,99.1,9,16,1,1.85
184.5,71.32,350,8.0,6.1,70.3,99.1,9,16,1,1.85
184.8,70.72,351,7.9,6.1,69.7,99.1,9,16,1,1.85
185.2,70.07,352,7.9,6.1,69.1,99.1,9,16,1,1.85
185.6,69.47,353,7.8,6.1,68.5,99.1,9,16,1,1.85
185.9,68.82,354,7.6,6.1,67.8,99.1,9,16,1,1.85
186.3,68.22,355,7.6,6.1,67.2,99.1,9,16,1,1.85
186.7,67.57,356,7.5,6.1,66.6,99.1,9,16,1,1.85
187,66.92,357,7.4,6.1,65.9,99.1,9,16,1,1.85
187.4,66.32,358,7.3,6.1,65.3,99.1,9,16,1,1.85
187.7,65.67,359,7.3,6.1,64.7,99.1,9,16,1,1.85
188.1,65.07,360,7.3,6.1,64.1,99.1,9,16,1,1.85
188.8,63.81,362,7.1,6.1,62.8,99.1,9,16,1,1.85
189.2,63.21,363,7.1,6.1,62.2,99.1,9,16,1,1.85
189.6,62.56,364,7.0,6.1,61.6,99.1,9,16,1,1.85
189.9,61.96,365,6.8,6.1,60.9,99.1,9,16,1,1.85
190.3,61.31,366,6.8,6.1,60.3,99.1,9,16,1,1.85
190.6,60.71,367,6.7,6.1,59.7,99.1,9,16,1,1.85
191.4,59.41,369,6.6,6.1,58.5,99.1,9,16,1,1.85
191.7,58.81,370,6.6,6.1,57.8,99.1,9,16,1,1.85
192.1,58.21,371,6.5,6.1,57.2,99.1,9,16,1,1.85
192.4,57.56,372,6.4,6.1,56.6,99.1,9,16,1,1.85
192.8,56.96,373,6.4,6.1,56.0,99.1,9,16,1,1.85
193.2,56.31,374,6.4,6.3,55.3,99.1,9,16,1,1.8
193.5,55.66,375,6.2,6.1,54.7,99.1,9,16,1,1.85
193.9,55.06,376,6.1,6.1,54.1,99.1,9,16,1,1.85
194.3,54.45,377,6.0,6.1,53.4,99.1,9,16,1,1.85
194.6,53.8,378,6.0,6.1,52.8,99.1,9,16,1,1.85
195,53.2,379,5.9,6.1,52.2,99.1,9,16,1,1.85
195.4,52.55,380,5.8,6.1,51.6,99.1,9,16,1,1.85
210.3,99.45,381,11.2,6.1,98.5,99.1,9,16,1,1.85
210.6,98.8,382,11.0,6.1,97.8,99.1,9,16,1,1.85
211,98.2,383,10.9,6.1,97.2,99.1,9,16,1,1.85
211.4,97.55,384,10.9,6.1,96.6,99.1,9,16,1,1.85
211.7,96.95,385,10.9,6.1,96.0,99.1,9,16,1,1.85
212.1,96.35,386,10.8,6.1,95.4,99.1,9,16,1,1.85
212.4,95.7,387,10.6,6.1,94.7,99.1,9,16,1,1.85
212.8,95.1,388,10.7,6.1,94.1,99.1,9,16,1,1.85
213.2,94.44,389,10.6,6.1,93.4,99.1,9,16,1,1.85
213.5,93.84,390,10.6,6.1,92.8,99.1,9,16,1,1.85
213.9,93.19,391,10.4,6.1,92.2,99.1,9,16,1,1.85
214.2,92.59,392,10.4,6.1,91.6,99.1,9,16,1,1.85
214.6,91.99,393,10.3,6.1,91.0,99.1,9,16,1,1.85
215,91.34,394,10.3,6.1,90.3,99.1,9,16,1,1.85
215.3,90.74,395,10.1,6.1,89.7,99.1,9,16,1,1.85
215.7,90.09,396,10.1,6.1,89.1,99.1,9,16,1,1.85
216,89.49,397,10.1,6.1,88.5,99.1,9,16,1,1.85
216.4,88.84,398,10.1,6.3,87.8,99.1,9,16,1,1.8
216.8,88.24,399,9.9,6.1,87.2,99.1,9,16,1,1.85
217.1,87.59,400,9.8,6.1,86.6,99.1,9,16,1,1.85
217.5,86.94,401,9.8,6.1,85.9,99.1,9,16,1,1.85
217.9,86.34,402,9.7,6.1,85.3,99.1,9,16,1,1.85
218.2,85.69,403,9.5,6.1,84.7,99.1,9,16,1,1.85
218.6,85.09,404,9.5,6.1,84.1,99.1,9,16,1,1.85
219,84.43,405,9.5,6.1,83.4,99.1,9,16,1,1.85
219.3,83.83,406,9.4,6.1,82.8,99.1,9,16,1,1.85
219.7,83.18,407,9.2,6.1,82.2,99.1,9,16,1,1.85
220.1,82.53,408,9.5,6.3,81.6,99.1,9,16,0.95,1.8
220.4,81.93,409,9.2,6.1,80.9,99.1,9,16,1,1.85
220.8,81.33,410,9.1,6.1,80.3,99.1,9,16,1,1.85
221.1,80.68,411,9.0,6.1,79.7,99.1,9,16,1,1.85
221.5,80.08,412,9.0,6.1,79.1,99.1,9,16,1,1.85
221.9,79.43,413,8.8,6.1,78.4,99.1,9,16,1,1.85
222.2,78.83,414,8.8,6.1,77.8,99.1,9,16,1,1.85
222.6,78.23,415,8.8,6.1,77.2,99.1,9,16,1,1.85
222.9,77.58,416,8.7,6.1,76.6,99.1,9,16,1,1.85
223.3,76.98,417,8.5,6.1,76.0,99.1,9,16,1,1.85
223.7,76.33,418,8.5,6.1,75.3,99.1,9,16,1,1.85
224,75.73,419,8.5,6.1,74.7,99.1,9,16,1,1.85
224.4,75.13,420,8.4,6.1,74.1,99.1,9,16,1,1.85
224.7,74.47,421,8.4,6.1,73.5,99.1,9,16,1,1.85
225.1,73.87,422,8.3,6.1,72.9,99.1,9,16,1,1.85
225.5,73.22,423,8.2,6.1,72.2,99.1,9,16,1,1.85
225.8,72.62,424,8.1,6.2,71.6,99.1,9,16,1,1.85
226.2,71.97,425,8.1,6.1,71.0,99.1,9,16,1,1.85
226.5,71.37,426,8.0,6.1,70.4,99.1,9,16,1,1.85
226.9,70.77,427,7.9,6.1,69.8,99.1,9,16,1,1.85
227.3,70.12,428,7.9,6.1,69.1,99.1,9,16,1,1.85
227.6,69.52,429,7.8,6.1,68.5,99.1,9,16,1,1.85
228,68.87,430,7.7,6.1,67.9,99.1,9,16,1,1.85
228.3,68.27,431,7.6,6.1,67.3,99.1,9,16,1,1.85
228.7,67.67,432,7.6,6.1,66.6,99.1,9,16,1,1.85
229.1,67.02,433,7.4,6.1,66.0,99.1,9,16,1,1.85
229.4,66.42,434,7.5,6.2,65.4,99.1,9,16,1,1.85
229.8,65.77,435,7.4,6.1,64.8,99.1,9,16,1,1.85
230.1,65.17,436,7.3,6.1,64.2,99.1,9,16,1,1.85
230.5,64.51,437,7.4,6.3,63.5,99.1,9,16,1,1.8
230.9,63.91,438,7.1,6.1,62.9,99.1,9,16,1,1.85
231.2,63.26,439,7.0,6.1,62.3,99.1,9,16,1,1.85
231.6,62.66,440,7.0,6.1,61.7,99.1,9,16,1,1.85
232,62.01,441,6.9,6.0,61.0,99.1,9,16,1,1.85
232.3,61.41,442,6.9,6.1,60.4,99.1,9,16,1,1.85
232.7,60.76,443,6.7,6.1,59.8,99.1,9,16,1,1.85
233,60.16,444,6.7,6.1,59.2,99.1,9,16,1,1.85
233.4,59.56,445,6.7,6.1,58.6,99.1,9,16,1,1.85
233.8,58.91,446,6.6,6.1,57.9,99.1,9,16,1,1.85
234.1,58.31,447,6.4,6.1,57.3,99.1,9,16,1,1.85
234.5,57.71,448,6.4,6.1,56.7,99.1,9,16,1,1.85
234.8,57.06,449,6.3,6.1,56.1,99.1,9,16,1,1.85
235.2,56.41,450,6.3,6.1,55.4,99.1,9,16,1,1.85
235.6,55.81,451,6.2,6.1,54.8,99.1,9,16,1,1.85
235.9,55.16,452,6.2,6.1,54.2,99.1,9,16,1,1.85
236.3,54.55,453,6.1,6.1,53.6,99.1,9,16,1,1.85
236.6,53.95,454,6.0,6.1,53.0,99.1,9,16,1,1.85
237,53.3,455,5.9,6.1,52.3,99.1,9,16,1,1.85
237.4,52.65,456,5.9,6.1,51.7,99.1,9,16,1,1.85
252.2,99.45,457,11.2,6.1,98.5,99.1,9,16,1,1.85
252.6,98.85,458,11.3,6.2,97.9,99.1,9,16,1,1.85
253,98.2,459,11.1,6.1,97.2,99.1,9,16,1,1.85
253.3,97.6,460,11.0,6.1,96.6,99.1,9,16,1,1.85
253.7,96.95,461,10.8,6.1,96.0,99.1,9,16,1,1.85
254,96.35,462,10.8,6.1,95.4,99.1,9,16,1,1.85
254.4,95.75,463,10.8,6.1,94.7,99.1,9,16,1,1.85
254.8,95.1,464,10.7,6.1,94.1,99.1,9,16,1,1.85
255.1,94.49,465,10.6,6.1,93.5,99.1,9,16,1,1.85
255.5,93.84,466,10.7,6.2,92.8,99.1,9,16,1,1.85
255.8,93.24,467,10.4,6.1,92.2,99.1,9,16,1,1.85
256.2,92.59,468,10.4,6.1,91.6,99.1,9,16,1,1.85
256.6,91.99,469,10.2,6.1,91.0,99.1,9,16,1,1.85
256.9,91.39,470,10.3,6.1,90.3,99.1,9,16,1,1.85
257.3,90.74,471,10.1,6.1,89.7,99.1,9,16,1,1.85
257.6,90.14,472,10.1,6.1,89.1,99.1,9,16,1,1.85
258,89.49,473,10.1,6.1,88.5,99.1,9,16,1,1.85
258.4,88.89,474,9.9,6.1,87.9,99.1,9,16,1,1.85
258.7,88.29,475,9.8,6.1,87.2,99.1,9,16,1,1.85
259.1,87.64,476,9.9,6.1,86.6,99.1,9,16,1,1.85
259.4,87.04,477,9.7,6.1,86.0,99.1,9,16,1,1.85
259.8,86.39,478,9.7,6.1,85.4,99.1,9,16,1,1.85
260.2,85.79,479,9.6,6.1,84.8,99.1,9,16,1,1.85
260.5,85.14,480,9.7,6.2,84.1,99.1,9,16,1,1.85
260.9,84.53,481,9.4,6.1,83.5,99.1,9,16,1,1.85
261.3,83.88,482,9.6,6.3,82.9,99.1,9,16,1,1.8
261.6,83.23,483,9.3,6.1,82.2,99.1,9,16,1,1.85
262,82.63,484,9.3,6.1,81.6,99.1,9,16,1,1.85
262.4,81.98,485,9.1,6.1,81.0,99.1,9,16,1,1.85
262.7,81.38,486,9.2,6.2,80.4,99.1,9,16,1,1.85
263.1,80.78,487,9.1,6.1,79.7,99.1,9,16,1,1.85
263.4,80.13,488,9.1,6.2,79.1,99.1,9,16,1,1.85
263.8,79.53,489,8.8,6.1,78.5,99.1,9,16,1,1.85
264.2,78.88,490,8.9,6.1,77.9,99.1,9,16,1,1.85
264.5,78.28,491,8.8,6.1,77.3,99.1,9,16,1,1.85
264.9,77.63,492,8.8,6.2,76.6,99.1,9,16,1,1.85
265.2,77.03,493,8.5,6.1,76.0,99.1,9,16,1,1.85
265.6,76.43,494,8.6,6.1,75.4,99.1,9,16,1,1.85
266,75.78,495,8.5,6.1,74.8,99.1,9,16,1,1.85
266.3,75.18,496,8.4,6.1,74.2,99.1,9,16,1,1.85
266.7,74.52,497,8.4,6.1,73.5,99.1,9,16,1,1.85
267,73.92,498,8.3,6.1,72.9,99.1,9,16,1,1.85
267.4,73.27,499,8.1,6.1,72.3,99.1,9,16,1,1.85
267.8,72.67,500,8.1,6.1,71.7,99.1,9,16,1,1.85
268.1,72.02,501,8.0,6.1,71.0,99.1,9,16,1,1.85
268.5,71.42,502,8.0,6.1,70.4,99.1,9,16,1,1.85
268.8,70.82,503,7.9,6.1,69.8,99.1,9,16,1,1.85
269.2,70.22,504,7.9,6.1,69.2,99.1,9,16,1,1.85
269.6,69.57,505,7.8,6.1,68.6,99.1,9,16,1,1.85
269.9,68.97,506,7.8,6.2,68.0,99.1,9,16,1,1.85
270.3,68.32,507,7.6,6.1,67.3,99.1,9,16,1,1.85
270.6,67.72,508,7.5,6.1,66.7,99.1,9,16,1,1.85
271,67.12,509,7.5,6.1,66.1,99.1,9,16,1,1.85
271.3,66.47,510,7.5,6.2,65.5,99.1,9,16,1,1.85
271.7,65.87,511,7.3,6.1,64.9,99.1,9,16,1,1.85
272.1,65.27,512,7.3,6.1,64.3,99.1,9,16,1,1.85
272.4,64.61,513,7.2,6.1,63.6,99.1,9,16,1,1.85
272.8,64.01,514,7.2,6.1,63.0,99.1,9,16,1,1.85
273.1,63.36,515,7.1,6.1,62.4,99.1,9,16,1,1.85
273.5,62.76,516,7.0,6.1,61.8,99.1,9,16,1,1.85
273.9,62.16,517,6.9,6.1,61.1,99.1,9,16,1,1.85
274.2,61.51,518,6.9,6.1,60.5,99.1,9,16,1,1.85
274.6,60.91,519,6.8,6.1,59.9,99.1,9,16,1,1.85
274.9,60.31,520,6.7,6.2,59.3,99.1,9,16,1,1.85
275.7,59.01,522,6.7,6.3,58.0,99.1,9,16,1,1.8
276,58.36,523,6.4,6.1,57.4,99.1,9,16,1,1.85
276.4,57.76,524,6.5,6.1,56.8,99.1,9,16,1,1.85
276.8,57.16,525,6.4,6.1,56.2,99.1,9,16,1,1.85
277.1,56.51,526,6.3,6.1,55.5,99.1,9,16,1,1.85
277.5,55.91,527,6.2,6.1,54.9,99.1,9,16,1,1.85
277.8,55.26,528,6.2,6.1,54.3,99.1,9,16,1,1.85
278.2,54.65,529,6.0,6.1,53.7,99.1,9,16,1,1.85
278.6,54.05,530,6.0,6.1,53.1,99.1,9,16,1,1.85
278.9,53.4,531,6.0,6.1,52.4,99.1,9,16,1,1.85
279.3,52.75,532,5.9,6.1,51.8,99.1,9,16,1,1.85
294.5,98.8,534,11.1,6.1,97.8,99.1,9,16,1,1.85
294.9,98.15,535,11.0,6.1,97.2,99.1,9,16,1,1.85
295.2,97.55,536,10.9,6.1,96.6,99.1,9,16,1,1.85
295.6,96.9,537,10.8,6.1,95.9,99.1,9,16,1,1.85
295.9,96.3,538,10.8,6.1,95.3,99.1,9,16,1,1.85
296.3,95.7,539,10.6,6.1,94.6,99.1,9,16,1,1.85
296.7,95.05,540,10.7,6.1,94.0,99.1,9,16,1,1.85
297,94.44,541,10.5,6.1,93.4,99.1,9,16,1,1.85
297.4,93.79,542,10.5,6.2,92.8,99.1,9,16,1,1.85
297.8,93.19,543,10.5,6.1,92.2,99.1,9,16,1,1.85
298.1,92.54,544,10.4,6.1,91.5,99.1,9,16,1,1.85
298.5,91.94,545,10.3,6.1,90.9,99.1,9,16,1,1.85
298.8,91.34,546,10.3,6.1,90.3,99.1,9,16,1,1.85
299.2,90.69,547,10.1,6.1,89.7,99.1,9,16,1,1.85
299.6,90.09,548,10.1,6.1,89.1,99.1,9,16,1,1.85
299.9,89.44,549,10.1,6.1,88.4,99.1,9,16,1,1.85
